paperId,title,url,publicationTypes,abstract,year,citationCount,journal_volume,authorIds,corresponding_author,venue,journal_name,keywords
6eb8caebbffc7e5b301b66dc36acad46b4dca5c9,3-D Data Processing to Extract Vehicle Trajectories from Roadside LiDAR Data,https://www.semanticscholar.org/paper/6eb8caebbffc7e5b301b66dc36acad46b4dca5c9,JournalArticle,"High-resolution vehicle data including location, speed, and direction is significant for new transportation systems, such as connected-vehicle applications, micro-level traffic performance evaluation, and adaptive traffic control. This research developed a data processing procedure for detection and tracking of multi-lane multi-vehicle trajectories with a roadside light detection and ranging (LiDAR) sensor. Different from existing methods for vehicle onboard sensing systems, this procedure was developed specifically to extract high-resolution vehicle trajectories from roadside LiDAR sensors. This procedure includes preprocessing of the raw data, statistical outlier removal, a Least Median of Squares based ground estimation method to accurately remove the ground points, vehicle data clouds clustering, a principle component-based oriented bounding box method to estimate the location of the vehicle, and a geometrically-based tracking algorithm. The developed procedure has been applied to a two-way-stop-sign intersection and an arterial road in Reno, Nevada. The data extraction procedure has been validated by comparing tracking results and speeds logged from a testing vehicle through the on-board diagnostics interface. This data processing procedure could be applied to extract high-resolution trajectories of connected and unconnected vehicles for connected-vehicle applications, and the data will be valuable to practices in traffic safety, traffic mobility, and fuel efficiency estimation.",2018,52,2672,"[2108706355.0, 39911449.0, 2109184366.0, 48510386.0, 2071260355.0]",2108706355.0,Copenhagen,Transportation Research Record,"['data', 'vehicle', 'procedure', 'data processing', 'Data Processing']"
2dafea864f74a477414c3b71b742f7997e216102,Energy-Aware Mobile Edge Computing and Routing for Low-Latency Visual Data Processing,https://www.semanticscholar.org/paper/2dafea864f74a477414c3b71b742f7997e216102,JournalArticle,"New paradigms such as Mobile Edge Computing (MEC) are becoming feasible for use in, e.g., real-time decision-making during disaster incident response to handle the data deluge occurring in the network edge. However, MEC deployments today lack flexible IoT device data handling such as handling user preferences for real-time versus energy-efficient processing. Moreover, MEC can also benefit from a policy-based edge routing to handle sustained performance levels with efficient energy consumption. In this paper, we study the potential of MEC to address application issues related to energy management on constrained IoT devices with limited power sources, while also providing low-latency processing of visual data being generated at high resolutions. Using a facial recognition application that is important in disaster incident response scenarios, we propose a novel “offload decision-making” algorithm that analyzes the tradeoffs in computing policies to offload visual data processing (i.e., to an edge cloud or a core cloud) at low-to-high workloads. This algorithm also analyzes the impact on energy consumption in the decision-making under different visual data consumption requirements (i.e., users with thick clients or thin clients). To address the processing-throughput versus energy-efficiency tradeoffs, we propose a “Sustainable Policy-based Intelligence-Driven Edge Routing” algorithm that uses machine learning within Mobile Ad hoc Networks. This algorithm is energy aware and improves the geographic routing baseline performance (i.e., minimizes impact of local minima) for throughput performance sustainability, while also enabling flexible policy specification. We evaluate our proposed algorithms by conducting experiments on a realistic edge and core cloud testbed in the GENI Cloud infrastructure, and recreate disaster scenes of tornado damages within simulations. Our empirical results show how MEC can provide flexibility to users who desire energy conservation over low latency or vice versa in the visual data processing with a facial recognition application. In addition, our simulation results show that our routing approach outperforms existing solutions under diverse user preferences, node mobility, and severe node failure conditions.",2018,54,20,"[2064711347.0, 3174714.0, 2729273.0, 134771108.0, 2066206022.0, 2112228538.0, 1921638.0]",2064711347.0,Bucharest,IEEE transactions on multimedia,"['edge', 'data', 'energy', 'data processing', 'Data Processing']"
86dbd884043eb5807c61d2c65b813e673b4a04fa,Blockchain-Based Secure Data Storage Protocol for Sensors in the Industrial Internet of Things,https://www.semanticscholar.org/paper/86dbd884043eb5807c61d2c65b813e673b4a04fa,JournalArticle,"The Industrial Internet of Things (IIoT) that introduces Internet of Things (IoT) technology into industrial environments is beneficial to construct smart factories. It utilizes various sensors to collect the data of industrial devices. These data are analyzed to improve the manufacturing efficiency and product quality. Cloud storage provides a solution for storing data outsourced, especially for sensors that have limited local storage and computational capacity. To ensure the privacy preserving of devices, the collected data should be stored in the formal ciphertext. Therefore, encrypted data sharing should be implemented to analyze the devices’ data. In this article, the cloud storage solution for sensors is considered. To achieve a secure and efficient data storage and sharing, a novel group signature scheme, which has less computation overhead and communication overhead, is designed to realize anonymous authentication first. And then, a novel blockchain-based cloud storage protocol for sensors in IIoT is constructed on basis of the proposed group signature scheme. Smart contract and proxy re-encryption are utilized in this protocol to realize secure data sharing with a less computational overhead. Furthermore, security proofs and performance evaluations demonstrate that this protocol is secure, privacy-preserving, and has at least 40% and 20% performance improvement in data storage and sharing phase, respectively.",2022,34,18,"[2049071558.0, 143808691.0, 46342348.0, 2082427140.0]",2049071558.0,Brussels,IEEE Transactions on Industrial Informatics,"['data', 'storage', 'sensors', 'data storage', 'Data Storage']"
24ab4e99e582c9770281eee0a39cbeb70ddd891a,Information-Theoretic Foundations of DNA Data Storage,https://www.semanticscholar.org/paper/24ab4e99e582c9770281eee0a39cbeb70ddd891a,JournalArticle,"Due to its longevity and enormous information density, DNA is an attractive medium for archival data storage. Natural DNA more than 700.000 years old has been recovered, and about 5 grams of DNA can in principle hold a Zetabyte of digital information, orders of magnitude more than what is achieved on conventional storage media. Thanks to rapid technological advances, DNA storage is becoming practically feasible, as demonstrated by a number of experimental storage systems, making it a promising solution for our society’s increasing need of data storage. While in living things, DNA molecules can consist of millions of nucleotides, due to technological constraints, in practice, data is stored on many short DNA molecules, which are preserved in a DNA pool and cannot be spatially ordered. Moreover, imperfections in sequencing, synthesis, and handling, as well as DNA decay during storage, introduce random noise into the system, making the task of reliably storing and retrieving information in DNA challenging. This unique setup raises a natural information-theoretic question: how much information can be reliably stored on and reconstructed from millions of short noisy sequences? The goal of this monograph is to address this question by discussing the fundamental limits of storing information on DNA. Motivated by current technological constraints on DNA synthesis and sequencing, we propose a probabilistic channel model that captures three key distinctive aspects of the DNA storage systems: (1) the data is written onto many short DNA molecules that are stored in an unordered fashion; (2) the molecules are corrupted by noise and (3) the data is read by randomly sampling from the DNA pool. Our goal is to investigate the impact of each of these key aspects on the capacity of the DNA storage system. Rather than focusing on coding-theoretic considerations and computationally efficient encoding and decoding, we aim to build an information-theoretic foundation for the analysis of these channels, developing tools for achievability and converse arguments. This is a preprint of the following publication: Ilan Shomorony and Reinhard Heckel (2022),“Information-Theoretic Foundations of DNA Data Storage”, Foundations and Trends in Communications and Information Theory: Vol. 19, No. 1, pp 1-106. DOI: 10.1561/0100000117. ar X iv :2 21 1. 05 55 2v 1 [ cs .I T ] 1 0 N ov 2 02 2",2022,22,abs/2211.05552,"[1800004.0, 145639495.0]",1800004.0,Prague,Foundations and Trends in Communications and Information Theory,"['dna', 'storage', 'information', 'data storage', 'Data Storage']"
b904dcdbd7c7b33938583f2f57d05ca70e121ea9,An Efficient and Secure Big Data Storage in Cloud Environment by Using Triple Data Encryption Standard,https://www.semanticscholar.org/paper/b904dcdbd7c7b33938583f2f57d05ca70e121ea9,JournalArticle,"In recent decades, big data analysis has become the most important research topic. Hence, big data security offers Cloud application security and monitoring to host highly sensitive data to support Cloud platforms. However, the privacy and security of big data has become an emerging issue that restricts the organization to utilize Cloud services. The existing privacy preserving approaches showed several drawbacks such as a lack of data privacy and accurate data analysis, a lack of efficiency of performance, and completely rely on third party. In order to overcome such an issue, the Triple Data Encryption Standard (TDES) methodology is proposed to provide security for big data in the Cloud environment. The proposed TDES methodology provides a relatively simpler technique by increasing the sizes of keys in Data Encryption Standard (DES) to protect against attacks and defend the privacy of data. The experimental results showed that the proposed TDES method is effective in providing security and privacy to big healthcare data in the Cloud environment. The proposed TDES methodology showed less encryption and decryption time compared to the existing Intelligent Framework for Healthcare Data Security (IFHDS) method.",2022,24,6,"[2186480691.0, 2200758545.0, 2150706913.0, 65965701.0, 2200528122.0, 2143272549.0]",2186480691.0,Ljubljana,Big Data and Cognitive Computing,"['data', 'security', 'privacy', 'data storage', 'Data Storage']"
287a7da1801a07cf7fd85ffcc23c79504876ecc0,An artificial chromosome for data storage,https://www.semanticscholar.org/paper/287a7da1801a07cf7fd85ffcc23c79504876ecc0,JournalArticle,"Abstract DNA digital storage provides an alternative for information storage with high density and long-term stability. Here, we report the de novo design and synthesis of an artificial chromosome that encodes two pictures and a video clip. The encoding paradigm utilizing the superposition of sparsified error correction codewords and pseudo-random sequences tolerates base insertions/deletions and is well suited to error-prone nanopore sequencing for data retrieval. The entire 254 kb sequence was 95.27% occupied by encoded data. The Transformation-Associated Recombination method was used in the construction of this chromosome from DNA fragments and necessary autonomous replication sequences. The stability was demonstrated by transmitting the data-carrying chromosome to the 100th generation. This study demonstrates a data storage method using encoded artificial chromosomes via in vivo assembly for write-once and stable replication for multiple retrievals, similar to a compact disc, with potential in economically massive data distribution.",2021,58,8,"[2154742781.0, 1635504630.0, 48129278.0, 2089054636.0, 2108355738.0, 2108098765.0, 2110018952.0, 2040448821.0, 2158141874.0]",2154742781.0,Belgrade,National Science Review,"['data', 'storage', 'chromosome', 'data storage', 'Data Storage']"
1e1cf81a1113482be3f0c280db994a832cb9426a,Secure Data Storage and Recovery in Industrial Blockchain Network Environments,https://www.semanticscholar.org/paper/1e1cf81a1113482be3f0c280db994a832cb9426a,JournalArticle,"The massive redundant data storage and communication in network 4.0 environments have issues of low integrity, high cost, and easy tampering. To address these issues, in this article, a secure data storage and recovery scheme in the blockchain-based network is proposed by improving the decentration, tampering-proof, real-time monitoring, and management of storage systems, as such design supports the dynamic storage, fast repair, and update of distributed data in the data storage system of industrial nodes. A local regenerative code technology is used to repair and store data between failed nodes while ensuring the privacy of user data. That is, as the data stored are found to be damaged, multiple local repair groups constructed by vector code can simultaneously yet efficiently repair multiple distributed data storage nodes. Based on the unique chain storage structure, such as data consensus mechanism and smart contract, the storage structure of blockchain distributed coding not only quickly repair the nearby local regenerative codes in the blockchain but also reduce the resource overhead in the data storage process of industrial nodes. Experimental results show that the proposed scheme improves the repair rate of multinode data by 9% and data storage rate increased by 8.6%, indicating to be promising with good security and real-time performance.",2020,165,16,"[97233415.0, 34548938.0, 69486668.0, 40452934.0, 144086037.0]",97233415.0,Valletta,IEEE Transactions on Industrial Informatics,"['data', 'storage', 'repair', 'data storage', 'Data Storage']"
6544259ff6b335b1dcec75e031b6d57e5b9509f4,Scaling DNA data storage with nanoscale electrode wells,https://www.semanticscholar.org/paper/6544259ff6b335b1dcec75e031b6d57e5b9509f4,JournalArticle,A demonstration of DNA synthesis control at over 1000x higher density shows the path to large scale DNA data storage.,2021,31,7,"[38697713.0, 35479753.0, 2061294792.0, 2119125110.0, 2142147919.0, 2142142532.0, 1729804.0, 2056913832.0, 29865576.0, 2387195.0, 119935593.0, 2058303089.0, 52129431.0, 1717411.0, 145033446.0]",38697713.0,Kiev,Science Advances,"['dna', 'demonstration', 'synthesis', 'data storage', 'Data Storage']"
fc61c7221350806c25379f385c27b2102ff8eb57,Uncertainties in synthetic DNA-based data storage,https://www.semanticscholar.org/paper/fc61c7221350806c25379f385c27b2102ff8eb57,JournalArticle,"Abstract Deoxyribonucleic acid (DNA) has evolved to be a naturally selected, robust biomacromolecule for gene information storage, and biological evolution and various diseases can find their origin in uncertainties in DNA-related processes (e.g. replication and expression). Recently, synthetic DNA has emerged as a compelling molecular media for digital data storage, and it is superior to the conventional electronic memory devices in theoretical retention time, power consumption, storage density, and so forth. However, uncertainties in the in vitro DNA synthesis and sequencing, along with its conjugation chemistry and preservation conditions can lead to severe errors and data loss, which limit its practical application. To maintain data integrity, complicated error correction algorithms and substantial data redundancy are usually required, which can significantly limit the efficiency and scale-up of the technology. Herein, we summarize the general procedures of the state-of-the-art DNA-based digital data storage methods (e.g. write, read, and preservation), highlighting the uncertainties involved in each step as well as potential approaches to correct them. We also discuss challenges yet to overcome and research trends in the promising field of DNA-based data storage.",2021,25,49,"[1515428357.0, 151480423.0, 2084599260.0, 2118902636.0]",1515428357.0,Skopje,Nucleic Acids Research,"['data', 'storage', 'dna', 'data storage', 'Data Storage']"
82663577cf1d08235bb56ad648c9dad36343ccfb,Electrochemical DNA synthesis and sequencing on a single electrode with scalability for integrated data storage,https://www.semanticscholar.org/paper/82663577cf1d08235bb56ad648c9dad36343ccfb,JournalArticle,DNA synthesis and sequencing on a single electrode enables integrated data storage using a sliding microarray chip.,2021,27,7,"[1515428357.0, 2084599260.0, 97709033.0, 93610956.0, 2112728651.0, 2118902636.0]",1515428357.0,Minsk,Science Advances,"['dna', 'synthesis', 'electrode', 'data storage', 'Data Storage']"
3b230f14c46e7e177e9bebb2ebc9f46b346b646d,Secure and efficient data storage and sharing scheme for blockchain‐based mobile‐edge computing,https://www.semanticscholar.org/paper/3b230f14c46e7e177e9bebb2ebc9f46b346b646d,JournalArticle,"With the rapid development of Internet of Things (IoT) technology, IoT devices have been widely used to collect physiological health data and provide diversified services to the terminal users. However, traditional data storage and sharing scheme cloud computing based in IoT face many challenges. For example, IoT devices are usually resource‐constrained (storage, computing power, battery capacity, etc.), data signed by IoT devices to ensure data integrity and authenticity will consume a lot of computing resources of IoT devices. At the same time, there is the challenge of high latency and unsafe data storage and sharing. To overcome these challenges, we propose a secure and efficient data storage and sharing scheme for blockchain‐based mobile‐edge computing. In our scheme, we construct the unique signature private key in a region into multiple key shares. IoT devices only need to submit the data and the random key shares allocated to the edge node. Edge node uses the recovered signature private key to realize data signature and homomorphic encryption. At the same time, the edge node will process timely data and return to the user. For data that need to be uploaded to the cloud for analysis, we use backup uploads to avoid data floods. Through experiments, it was found that our scheme can not only realize low‐latency message response for the terminal users, but also realize anonymous identity verification while ensuring data integrity and authenticity. The key shares of the signature private key are stored in different blocks of the blockchain to improve fault tolerance. The content extraction signature algorithm ensures that the key shares stored in different blocks are publicly verifiable. Safety analysis and performance analysis verify the feasibility and effectiveness of our scheme.",2021,27,32,"[2108781632.0, 2055642882.0, 2108438707.0, 2481509.0, 2269644.0, 2155550922.0]",2108781632.0,San Marino,Transactions on Emerging Telecommunications Technologies,"['data', 'iot', 'scheme', 'data storage', 'Data Storage']"
bb1118fb9fd86da6a2f65770353d8fb4362d9883,An Empirical Comparison of Preservation Methods for Synthetic DNA Data Storage.,https://www.semanticscholar.org/paper/bb1118fb9fd86da6a2f65770353d8fb4362d9883,JournalArticle,"Synthetic DNA has recently risen as a viable alternative for long-term digital data storage. To ensure that information is safely recovered after storage, it is essential to appropriately preserve the physical DNA molecules encoding the data. While preservation of biological DNA has been studied previously, synthetic DNA differs in that it is typically much shorter in length, it has different sequence profiles with fewer, if any, repeats (or homopolymers), and it has different contaminants. In this paper, nine different methods used to preserve data files encoded in synthetic DNA are evaluated by accelerated aging of nearly 29 000 DNA sequences. In addition to a molecular count comparison, the DNA is also sequenced and analyzed after aging. These findings show that errors and erasures are stochastic and show no practical distribution difference between preservation methods. Finally, the physical density of these methods is compared and a stability versus density trade-offs discussion provided.",2021,24,5 5,"[23757022.0, 38697713.0, 1957273475.0, 2111830587.0, 13163128.0, 29865576.0, 48560944.0, 1717411.0, 145033446.0]",23757022.0,Zagreb,Small Methods,"['dna', 'data', 'methods', 'data storage', 'Data Storage']"
44786a2c2a8ba8cf5c74a8fb10098c220e924c56,A Blockchain-Based Incremental Update Supported Data Storage System for Intelligent Vehicles,https://www.semanticscholar.org/paper/44786a2c2a8ba8cf5c74a8fb10098c220e924c56,JournalArticle,"With the development of autonomous driving and the Internet of Vehicles, vehicle data communication and data security become more and more important. Blockchain which has transparency, decentralization and immutability nature is treated as a promising approach to support intelligent vehicle systems. However, due to the high data update overhead, vulnerable raw data storage policy and inflexible consensus algorithm, traditional blockchain technologies are not suitable in modern vehicular systems. Hence, we propose, a blockchain data storage system that supports incremental data updating. Specifically, the system reduces the re-uploaded data size through smart contract and data partition to decrease the overhead. Besides, data replica and multi-data source addressing of index on the chain enhance the data reliability. In addition, an adaptive proof-of-work algorithm is developed, whose execution cost is dynamically adjusted based on nodes’ behavior. It greatly improves the data record and updating efficiency. Comprehensive experimental results show that BUS can effectively improve the data updating efficiency with low overhead and fewer resources in intelligent vehicle scenarios.",2021,21,70,"[1785971.0, 49034115.0, 2109971162.0, 34905515.0, 2116611035.0]",1785971.0,Nicosia,IEEE Transactions on Vehicular Technology,"['data', 'vehicle', 'systems', 'data storage', 'Data Storage']"
649c3497e3b34b15a5011259fcb837cf6c1ac04a,Lensless phase retrieval based on deep learning used in holographic data storage.,https://www.semanticscholar.org/paper/649c3497e3b34b15a5011259fcb837cf6c1ac04a,JournalArticle,"This paper proposes a lensless phase retrieval method based on deep learning (DL) used in holographic data storage. By training an end-to-end convolutional neural network between the phase-encoded data pages and the corresponding near-field diffraction intensity images, the new unknown phase data page can be predicted directly from the intensity image by the network model without any iterations. The DL-based phase retrieval method has a higher storage density, lower bit-error-rate (BER), and higher data transfer rate compared to traditional iterative methods. The retrieval optical system is simple, stable, and robust to environment fluctuations which is suitable for holographic data storage. Besides, we studied and demonstrated that the DL method has a good suppression effect on the dynamic noise of the holographic data storage system.",2021,14,46 17,"[1752784087.0, 2117689925.0, 2108139284.0, 92401367.0, 2037478325.0, 2128089506.0, 2119043585.0, 48391667.0]",1752784087.0,Dublin,Optics Letters,"['data', 'storage', 'phase', 'data storage', 'Data Storage']"
f7b69b8babfa607f2e8b0371f24cb720a7a827d6,Blockchain for Large-Scale Internet of Things Data Storage and Protection,https://www.semanticscholar.org/paper/f7b69b8babfa607f2e8b0371f24cb720a7a827d6,JournalArticle,"With the dramatically increasing deployment of IoT devices, storing and protecting the large volume of IoT data has become a significant issue. Traditional cloud-based IoT structures impose extremely high computation and storage demands on the cloud servers. Meanwhile, the strong dependencies on the centralized servers bring significant trust issues. To mitigate these problems, we propose a distributed data storage scheme employing blockchain and cetrificateless cryptography. Our scheme eliminates the traditional centralized servers by leveraging the blockchain miners who perform “transaction” verifications and records audit with the help of certificateless cryptography. We present a clear definition of the transactions in a non-cryptocurrency system and illustrate how the transactions are processed. To the best of our knowledge, this is the first work designing a secure and accountable IoT storage system using blockchain. Additionally, we extend our scheme to enable data trading and elaborate how data trading can be efficiently and effectively achieved.",2019,210,12,"[2336789.0, 2746913.0, 34312176.0, 46382448.0, 143651788.0, 2110651504.0]",2336789.0,Bern,IEEE Transactions on Services Computing,"['data', 'iot', 'storage', 'data storage', 'Data Storage']"
03aeb4520e760a906393aaf9c1bf4e526483d081,Capacity-Approaching Constrained Codes With Error Correction for DNA-Based Data Storage,https://www.semanticscholar.org/paper/03aeb4520e760a906393aaf9c1bf4e526483d081,JournalArticle,"We propose coding techniques that simultaneously limit the length of homopolymers runs, ensure the <inline-formula> <tex-math notation=""LaTeX"">${\tt G}{\tt C}$ </tex-math></inline-formula>-content constraint, and are capable of correcting a single edit error in strands of nucleotides in DNA-based data storage systems. In particular, for given <inline-formula> <tex-math notation=""LaTeX"">$\ell, \epsilon >0$ </tex-math></inline-formula>, we propose simple and efficient encoders/decoders that transform binary sequences into DNA base sequences (codewords), namely sequences of the symbols <inline-formula> <tex-math notation=""LaTeX"">${\tt A}, {\tt T}, {\tt C}$ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">${\tt G}$ </tex-math></inline-formula>, that satisfy all of the following properties: 1) runlength constraint: the maximum homopolymer run in each codeword is at most <inline-formula> <tex-math notation=""LaTeX"">$\ell $ </tex-math></inline-formula>; 2) <inline-formula> <tex-math notation=""LaTeX"">${\tt G}{\tt C}$ </tex-math></inline-formula>-content constraint: the <inline-formula> <tex-math notation=""LaTeX"">${\tt G}{\tt C}$ </tex-math></inline-formula>-content of each codeword is within <inline-formula> <tex-math notation=""LaTeX"">$[0.5-\epsilon,0.5+\epsilon]$ </tex-math></inline-formula>; 3) error-correction: each codeword is capable of correcting a single deletion, or single insertion, or single substitution error. While various combinations of these properties have been considered in the literature, this work provides generalizations of codes constructions that satisfy all the properties with arbitrary parameters of <inline-formula> <tex-math notation=""LaTeX"">$\ell $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$\epsilon $ </tex-math></inline-formula>. Furthermore, for practical values of <inline-formula> <tex-math notation=""LaTeX"">$\ell $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$\epsilon $ </tex-math></inline-formula>, we show that our encoders achieve higher rates than existing results in the literature and approach capacity. Our methods have low encoding/decoding complexity and limited error propagation.",2020,44,67,"[27445282.0, 3680574.0, 1741737.0, 1977220.0]",27445282.0,Paris,IEEE Transactions on Information Theory,"['texmath', 'inlineformula', 'notationlatextt', 'data storage', 'Data Storage']"
147c868b721c8d29df7c61db7f2360114c760614,Digital Data Storage Using DNA Nanostructures and Solid-State Nanopores.,https://www.semanticscholar.org/paper/147c868b721c8d29df7c61db7f2360114c760614,JournalArticle,"Solid-state nanopores are powerful tools for reading the three-dimensional shape of molecules, allowing for the translation of molecular structure information into electric signals. Here, we show a high-resolution integrated nanopore system for identifying DNA nanostructures that has the capability of distinguishing attached short DNA hairpins with only a stem length difference of 8 bp along a DNA double strand named the DNA carrier. Using our platform, we can read up to 112 DNA hairpins with a separating distance of 114 bp attached on a DNA carrier that carries digital information. Our encoding strategy allows for the creation of a library of molecules with a size of up to 5 × 1033 (2112) that is only built from a few hundred types of base molecules for data storage and has the potential to be extended by linking multiple DNA carriers. Our platform provides a nanopore- and DNA nanostructure-based data storage method with convenient access and the potential for miniature-scale integration.",2019,105,19 2,"[8336569.0, 50596731.0, 5499803.0, 14869064.0, 48627323.0, 3356500.0]",8336569.0,Reykjavik,Nano letters (Print),"['dna', 'molecules', 'information', 'data storage', 'Data Storage']"
8fcbd1cd1ee2211bd183b986900042470ee7f440,Secure data storage based on blockchain and coding in edge computing.,https://www.semanticscholar.org/paper/8fcbd1cd1ee2211bd183b986900042470ee7f440,JournalArticle,"Edge computing is an important tool for smart computing, which brings convenience to data processing as well as security problems. In particular, the security of data storage under edge computing has become an obstacle to its widespread use. To solve the problem, the mechanism combing blockchain with regeneration coding is proposed to improve the security and reliability of stored data under edge computing. Our contribution is as follows. 1) According to the three-tier edge computing architecture and data security storage requirements, we proposed hybrid storage architecture and model specifically adapted to edge computing. 2) Making full use of the data storage advantages of edge network devices and cloud storage servers, we build a global blockchain in the cloud service layer and local blockchain is built on the terminals of the Internet of things. Moreover, the regeneration coding is utilized to further improve the reliability of data storage in blockchains. 3) Our scheme provides a mechanism for periodically validating hash values of data to ensure the integrity of data stored in global blockchain.",2019,103,16 4,"[2955771.0, 1491631727.0, 8259409.0, 2143717442.0]",2955771.0,Tirana,Mathematical biosciences and engineering : MBE,"['data', 'storage', 'edge', 'data storage', 'Data Storage']"
3adb779bb37d22e3aa299364c2a337603801ca5c,DNA Micro‐Disks for the Management of DNA‐Based Data Storage with Index and Write‐Once–Read‐Many (WORM) Memory Features,https://www.semanticscholar.org/paper/3adb779bb37d22e3aa299364c2a337603801ca5c,JournalArticle,"DNA‐based data storage has attracted attention because of its higher physical density of the data and longer retention time than those of conventional digital data storage. However, previous DNA‐based data storage lacked index features and the data quality of storage after a single access was not preserved, obstructing its industrial use. Here, DNA micro‐disks, QR‐coded micro‐sized disks that harbor data‐encoded DNA molecules for the efficient management of DNA‐based data storage, are proposed. The two major features that previous DNA‐based data‐storage studies could not achieve are demonstrated. One feature is accessing data items efficiently by indexing the data‐encoded DNA library. Another is achieving write‐once–read‐many (WORM) memory through the immobilization of DNA molecules on the disk and their enrichment through in situ DNA production. Through these features, the reliability of DNA‐based data storage is increased by allowing selective and multiple accession of data‐encoded DNA with lower data loss than previous DNA‐based data storage methods.",2020,33,32,"[73509301.0, 15994978.0, 31399475.0, 2111389723.0, 50403503.0, 5430731.0, 2058870027.0, 2109559620.0, 114449847.0, 51163989.0, 2110007025.0, 145720154.0, 88396204.0]",73509301.0,Vilnius,Advances in Materials,"['data', 'storage', 'dna', 'data storage', 'Data Storage']"
fac67bf55456b52ac6e4f280ad953d0250c74ebc,2D MXene–TiO2 Core–Shell Nanosheets as a Data‐Storage Medium in Memory Devices,https://www.semanticscholar.org/paper/fac67bf55456b52ac6e4f280ad953d0250c74ebc,JournalArticle,"MXenes, an emerging class of 2D transition metal carbides and nitrides with the general formula Mn+1XnTx (n = 1–4), have potential for application as floating gates in memory devices because of their intrinsic properties of a 2D structure, high density‐of‐states, and high work function. In this study, a series of MXene–TiO2 core–shell nanosheets are synthesized by deterministic control of the surface oxidation of MXene. The floating gate (multilayer MXene) and tunneling layer (TiO2) in a nano‐floating‐gate transistor memory (NFGTM) device are prepared simultaneously by a facile, low‐cost, and water‐based process. The memory performance is optimized via adjustment of the thickness of the oxidation layer formed on the MXene surface. The fabricated MXene NFGTMs exhibit excellent nonvolatile memory characteristics, including a large memory window (>35.2 V), high programming/erasing current ratio (≈106), low off‐current (<1 pA), long retention (>104 s), and cyclic endurance (300 cycles). Furthermore, synaptic functions, including the excitatory postsynaptic current/inhibitory postsynaptic current, paired‐pulse facilitation, and synaptic plasticity (long‐term potentiation/depression), are successfully emulated using the MXene NFGTMs. The successful control of MXene oxidation and its application to NFGTMs are expected to inspire the application of MXene as a data‐storage medium in future memory devices.",2020,73,32,"[1380082069.0, 49146822.0, 94314332.0, 47703819.0, 2115457464.0, 153311051.0, 5559947.0]",1380082069.0,Paris,Advances in Materials,"['mxene', 'memory', 'application', 'data storage', 'Data Storage']"
4bd3c9e1bb1ca2df62b66201616b8740300efd0a,Integrating encryption techniques for secure data storage in the cloud,https://www.semanticscholar.org/paper/4bd3c9e1bb1ca2df62b66201616b8740300efd0a,JournalArticle,"Cloud computing has emerged as one of the most groundbreaking technologies to have redefined the bounds of conventional computing techniques. It has ushered in a paradigm shift and pushed the frontiers of how computing assets, inclusive of infrastructure resources, software, and applications can be used, adopted, and purchased. The economic benefits or rather the fundamental economic shift offered by cloud computing in reducing capital expenditure and converting it to operational expenditure has been a primary motivating factor for early adopters. However, despite its inherent advantages that include better access and control, there exist several reservations around cloud computing that have impeded its growth. The control, elasticity, and ease of use that cloud computing is associated with also engender many security issues. Security is considered to be the topmost hurdle out of the nine identified challenges of cloud computing as underlined by the study conducted by the International Data Corporation. It therefore follows that an exceedingly secure system is essential for the safeguarding of an organizational entity, its resources, and assets. In this article, it is our endeavor to offer insights into the implementation of a novel architecture that can deliver an enhanced degree of security for outsourcing information in a cloud computing environment while involving numerous independent cloud providers. The framework comprises of dual encryption and data fragmentation techniques that envision the secure distribution of information in a multicloud environment. The various concerns surrounding this area, specifically, the challenges of integrity, security, confidentiality, and authentication have been addressed. All simulations and scrutiny have been accomplished on an Oracle virtual machine Virtual‐Box and a Fog environment on an Ubuntu 16.04 platform. Extensive safety measures and performance analysis that take into account diverse parameters, especially execution time, integrity, throughput, entropy, transfer rate, and delay demonstrate that our projected proposal is vastly proficient and satisfies the security prerequisites of secure data sharing and can efficiently withstand security attacks.",2020,56,33,"[84156264.0, 38298800.0, 66519890.0, 34956744.0, 150302778.0, 144369609.0]",84156264.0,Nicosia,Transactions on Emerging Telecommunications Technologies,"['cloud', 'computing', 'security', 'data storage', 'Data Storage']"
