authorId,name,Affiliations,Affiliation_type
3061162,M. Mauder,The Chinese University of Hong Kong (CUHK),university
4990733,L. Merbold,Archer Daniels Midland,company
49202888,S. Metzger,FedEx,company
6931417,Leonardo Montagnani,King's College London,university
87041545,A. Pitacco,Phillips 66,company
3523420,C. Rebmann,Amazon,company
49945387,P. Sedlák,Alphabet,company
114460222,L. Šigut,University of Toronto,university
153204420,D. Vitale,McGill University,university
2184976,D. Papale,University of Toronto,university
143970078,D. Agrawal,Johns Hopkins University,university
50793091,S. Chawla,Northwestern University,university
1404359012,Bertty Contreras-Rojas,New York University (NYU),university
145188857,A. Elmagarmid,IBM,company
3416143,Yasser Idris,University of Chicago,university
2827559,Zoi Kaoudi,Humana,company
143924672,Sebastian Kruse,Johns Hopkins University,university
2081346,J. Lucas,FedEx,company
1801187,Essam Mansour,Columbia University,university
2168047,M. Ouzzani,Kroger,company
1802817,Paolo Papotti,Yale University,university
1399355221,Jorge-Arnulfo Quiané-Ruiz,FedEx,company
8669763,N. Tang,Imperial College London,university
2934941,Saravanan Thirumuruganathan,The University of New South Wales (UNSW Sydney),university
1410159156,Anis Troudi,Meta Platforms,company
16777650,Igor Kotenko,"University of California, Los Angeles (UCLA)",university
145683384,I. Saenko,Centene,company
2636647,A. Branitskiy,Archer Daniels Midland,company
2108706355,Yuan Sun,University of Toronto,university
39911449,Hao Xu,Cigna,company
2109184366,Jianqing Wu,"University of California, Berkeley (UCB)",university
48510386,Jianying Zheng,Tsinghua University,university
2071260355,Kurt M. Dietrich,The University of New South Wales (UNSW Sydney),university
2064711347,Huy Trinh,McGill University,university
3174714,P. Calyam,UCL,university
2729273,D. Chemodanov,Microsoft,company
134771108,Shizeng Yao,UnitedHealth Group,company
2066206022,Qing Lei,Cigna,company
2112228538,Fan Gao,The University of Manchester,university
1921638,K. Palaniappan,New York University (NYU),university
2062347618,M. Lanza,Yale University,university
145428675,A. Sebastian,ETH Zurich - Swiss Federal Institute of Technology,university
145331607,W. Lu,Kroger,company
8696815,M. Le Gallo,Intel,company
1739998,M. Chang,The University of Edinburgh,university
2349723,D. Akinwande,UnitedHealth Group,company
35863251,F. Puglisi,The Australian National University,university
6440741,H. Alshareef,Université PSL,university
36523639,Meilin Liu,Fannie Mae,company
35004726,J. Roldán,The University of Queensland,university
1637489841,Andrea Doricchi,Ford Motor,company
52129294,Casey M. Platnich,University of Pennsylvania,university
1960843123,Andreas L. Gimpel,Pfizer,company
146714837,F. Horn,McGill University,university
2169661889,Max Earle,Lowe's,company
2188247966,Germàn Lanzavecchia,Johnson & Johnson,company
3914622,A. Cortajarena,Zhejiang University,university
1393630358,L. Liz‐Marzán,The University of Tokyo,university
2188367935,Na Liu,JPMorgan Chase,company
145639495,Reinhard Heckel,Pfizer,company
48560944,R. Grass,University of Pennsylvania,university
2202140,R. Krahne,Comcast,company
3356500,U. Keyser,Valero Energy,company
4903376,D. Garoli,CVS Health,company
2109616733,Huijun Wang,Archer Daniels Midland,company
30485931,Y. Lei,Johnson & Johnson,company
2152512521,Lei Wang,Comcast,company
35077728,M. Sakakura,Alphabet,company
1390338037,Yanhao Yu,ExxonMobil,company
11530430,G. Shayeganrad,Alphabet,company
3543241,P. Kazansky,California Institute of Technology (Caltech),university
145559364,Yuan‐Yuan Tang,Columbia University,university
8507147,Yu‐Ling Zeng,Massachusetts Institute of Technology (MIT) ,university
143986871,R. Xiong,Meta Platforms,company
2049071558,Junqing Lu,Meta Platforms,company
143808691,Jian Shen,Institut Polytechnique de Paris,university
46342348,P. Vijayakumar,Institut Polytechnique de Paris,university
2082427140,B. Gupta,"University of California, Los Angeles (UCLA)",university
89594633,Rekha Goyat,UnitedHealth Group,company
144923405,Gulshan Kumar,Target,company
2474250,M. Alazab,CVS Health,company
145746490,M. Conti,The University of Melbourne,university
1949830,M. Rai,Archer Daniels Midland,company
2110882078,Reji Thomas,Centene,company
51376287,R. Saha,Humana,company
2111100791,Tai-Hoon Kim,Dell Technologies,company
1800004,Ilan Shomorony,Seoul National University,university
145639495,Reinhard Heckel,The University of Hong Kong,university
2186480691,Mohan Naik Ramachandra,University of Cambridge,university
2200758545,Madala Srinivasa Rao,Walmart,company
2150706913,W. Lai,University of Michigan-Ann Arbor,university
65965701,P. Divakarachari,ExxonMobil,company
2200528122,Jayachandra Ananda Babu,The University of Melbourne,university
2143272549,Hemalatha Kivudujogappa Lingappa,ETH Zurich - Swiss Federal Institute of Technology,university
2051791774,Karishma Matange,AT&T,company
143973917,James M. Tuck,MetLife,company
37021971,Albert J. Keung,California Institute of Technology (Caltech),university
2154742781,Weigang Chen,Yale University,university
1635504630,Mingzhe Han,Amazon,company
48129278,Jianting Zhou,General Electric,company
2089054636,Q. Ge,"Nanyang Technological University, Singapore (NTU)",university
2108355738,Panpan Wang,Monash University,university
2108098765,Xinchen Zhang,Princeton University,university
2110018952,Siyu Zhu,California Institute of Technology (Caltech),university
2040448821,Lifu Song,FedEx,company
2158141874,Yingjin Yuan,The Australian National University,university
1717411,L. Ceze,Intel,company
6450623,Jeff Nivala,Walgreens Boots Alliance,company
145033446,K. Strauss,PepsiCo Beverages,company
101418798,Muhammad Firdaus,Marathon Petroleum,company
1708489,K. Rhee,University of Oxford,university
2111374308,Zhen Hu,Centene,company
26961599,Xiongjian Huang,Lowe's,company
2218111,Zhengwen Yang,Cigna,company
10956384,J. Qiu,Verizon Communications,company
2831226,Zhiguo Song,The Chinese University of Hong Kong (CUHK),university
2108036030,Junying Zhang,Bank of America,company
104003244,G. Dong,Walgreens Boots Alliance,company
97233415,W. Liang,IBM,company
34548938,Yongkai Fan,Technical University of Munich,university
69486668,Kuan-Ching Li,McKesson,company
40452934,Dafang Zhang,Columbia University,university
144086037,J. Gaudiot,Humana,company
38697713,Bichlien H. Nguyen,Bank of America,company
35479753,Christopher N. Takahashi,Johns Hopkins University,university
2061294792,Gagan Gupta,Walgreens Boots Alliance,company
2119125110,Jake A. Smith,Centene,company
2142147919,Richard Rouse,Northwestern University,university
2142142532,Paul Berndt,Yale University,university
1729804,S. Yekhanin,Procter & Gamble,company
2056913832,David Ward,Marathon Petroleum,company
29865576,S. Ang,Johns Hopkins University,university
2387195,P. Garvan,University of British Columbia,university
119935593,Hsing-Yeh Parker,FedEx,company
2058303089,R. Carlson,ExxonMobil,company
52129431,Douglas M. Carmean,Zhejiang University,university
1717411,L. Ceze,Ford Motor,company
145033446,K. Strauss,Marathon Petroleum,company
2040448821,Lifu Song,The University of Tokyo,university
2114054420,Zheng-Hua Deng,Amazon,company
2053583938,Ziying Gong,University of Michigan-Ann Arbor,university
2118416936,Lulu Li,Université PSL,university
20798015,Bing-Zhi Li,McKesson,company
23757022,Lee Organick,Pfizer,company
29865576,S. Ang,The University of Sydney,university
2886004,Yuan-Jyue Chen,University of Toronto,university
32697055,Randolph Lopez,The Australian National University,university
1729804,S. Yekhanin,Harvard University,university
1721446,K. Makarychev,Cardinal Health,company
150228028,Miklós Z. Rácz,Kroger,company
1837061,G. Kamath,Stanford University,university
1718214,Parikshit Gopalan,Columbia University,university
38697713,Bichlien H. Nguyen,CVS Health,company
35479753,Christopher N. Takahashi,Johnson & Johnson,company
47170423,Sharon Newman,Imperial College London,university
119935593,Hsing-Yeh Parker,Valero Energy,company
3125805,Cyrus Rashtchian,Citigroup,company
145966834,Kendall Stewart,Bank of America,company
2061294792,Gagan Gupta,Fannie Mae,company
47530702,Robert Carlson,Monash University,university
2073961872,J. Mulligan,University of Toronto,university
52129431,Douglas M. Carmean,Institut Polytechnique de Paris,university
49997612,Georg Seelig,Intel,company
1717411,L. Ceze,Seoul National University,university
145033446,K. Strauss,The Australian National University,university
1515428357,Chengtao Xu,Massachusetts Institute of Technology (MIT) ,university
151480423,Chao Zhao,Walgreens Boots Alliance,company
2084599260,Biao Ma,Centene,company
2118902636,Hong Liu,Fudan University,university
50037350,G. Molas,PepsiCo Beverages,company
47019161,E. Nowak,Verizon Communications,company
1515428357,Chengtao Xu,Institut Polytechnique de Paris,university
2084599260,Biao Ma,ETH Zurich - Swiss Federal Institute of Technology,university
97709033,Z. Gao,Fannie Mae,company
93610956,Xing Dong,University of Toronto,university
2112728651,Chao Zhao,UPS,company
2118902636,Hong Liu,FedEx,company
2108781632,Lejun Zhang,Humana,company
2055642882,Ming-Wei Peng,Northwestern University,university
2108438707,Weizheng Wang,AT&T,company
2481509,Zilong Jin,Technical University of Munich,university
2269644,Yansen Su,Chevron,company
2155550922,Huiling Chen,Pfizer,company
1729912945,Callista Bee,The University of New South Wales (UNSW Sydney),university
2886004,Yuan-Jyue Chen,PepsiCo Beverages,company
2095044923,Melissa Queen,Target,company
2056913832,David Ward,Cardinal Health,company
2111120410,Xiaomeng Liu,UnitedHealth Group,company
23757022,Lee Organick,Microsoft,company
49997612,Georg Seelig,FedEx,company
145033446,K. Strauss,General Motors,company
1717411,L. Ceze,Amazon,company
23757022,Lee Organick,Pfizer,company
38697713,Bichlien H. Nguyen,Apple,company
1957273475,Rachel McAmis,Ford Motor,company
2111830587,Weida D. Chen,Yale University,university
13163128,A. X. Kohll,The University of Hong Kong,university
29865576,S. Ang,The University of Queensland,university
48560944,R. Grass,Delft University of Technology,university
1717411,L. Ceze,Delft University of Technology,university
145033446,K. Strauss,Home Depot,company
2155585620,Huan Yang,AT&T,company
1481721504,Feng Li,Marathon Petroleum,company
34707388,Dongxiao Yu,The Australian National University,university
23159213,Yifei Zou,The University of Hong Kong,university
1717436,Jiguo Yu,Elevance Health,company
152702622,Ping-Jian Wang,Seoul National University,university
152829072,Yenan Chen,Imperial College London,university
2118574029,Jing Yuan,The Chinese University of Hong Kong (CUHK),university
1403302077,R. Pilawa-Podgurski,PepsiCo Beverages,company
50133348,Minjie Chen,Comcast,company
6954941,Kyle J Tomek,Humana,company
108338565,Kevin Volkel,California Institute of Technology (Caltech),university
107837062,Elaine W. Indermaur,Procter & Gamble,company
143973917,James M. Tuck,Apple,company
37021971,Albert J. Keung,Northwestern University,university
46184417,Jia-Qin Yang,"University of California, Los Angeles (UCLA)",university
49455213,Ye Zhou,EPFL,university
6350222,Su‐Ting Han,The University of Melbourne,university
2084641984,Chao Pan,University of Oxford,university
2052741859,S. Tabatabaei,University of Cambridge,university
41030007,S. H. Tabatabaei Yazdi,National University of Singapore (NUS),university
145338796,Alvaro G. Hernandez,The University of New South Wales (UNSW Sydney),university
2058171063,Charles M. Schroeder,Université PSL,university
1743831,O. Milenkovic,Cornell University,university
49835371,Linwei Zhu,Marathon Petroleum,company
7186034,Yaoyu Cao,Harvard University,university
153600165,Qiuqun Chen,UnitedHealth Group,company
2247250303,Ouyang Xu,Delft University of Technology,university
2110289726,Yi Xu,Chevron,company
46919488,Zhongliang Hu,University of Pennsylvania,university
145580571,J. Qiu,CVS Health,company
145309779,Xiangping Li,Archer Daniels Midland,company
1785971,Yuyu Yin,Pfizer,company
49034115,Youhuizi Li,ExxonMobil,company
2109971162,Bingyue Ye,Costco Wholesale,company
34905515,Tingting Liang,Intel,company
2116611035,Yu Li,Yale University,university
2144633223,Devansh Chauhan,General Motors,company
2146970349,Aditya Saxena,Microsoft,company
2118511088,Shilpi Sharma,Cigna,company
46668050,Cheuk Chi A. Ng,Kroger,company
38319302,W. Tam,IBM,company
2113972145,Haidi Yin,Chevron,company
2115911400,Qian Wu,Procter & Gamble,company
4968293,Pui-kin So,Humana,company
4633990,M. Wong,ExxonMobil,company
38983681,F. Lau,Fudan University,university
143639923,Z. Yao,Verizon Communications,company
1752784087,Jianying Hao,EPFL,university
2117689925,Xiao Lin,Alphabet,company
2108139284,Yongkun Lin,Centene,company
92401367,Haiyang Song,Fannie Mae,company
2037478325,Ruixian Chen,Walgreens Boots Alliance,company
2128089506,Mingyong Chen,Humana,company
2119043585,Kun Wang,University of Oxford,university
48391667,X. Tan,UPS,company
2336789,Ruinian Li,Chevron,company
2746913,Tianyi Song,University of Michigan-Ann Arbor,university
34312176,Bo Mei,Procter & Gamble,company
46382448,Hong Li,EPFL,university
143651788,Xiuzhen Cheng,National University of Singapore (NUS),university
2110651504,Limin Sun,Comcast,company
51435615,J. Puebla,University of Pennsylvania,university
47964724,Junyeon Kim,Elevance Health,company
32102344,K. Kondou,Zhejiang University,university
143674076,Y. Otani,Berkshire Hathaway,company
122358516,Omar Alghushairy,McGill University,university
2136453743,Xiaogang Ma,University of Toronto,university
1949846202,K. Kwak,Meta Platforms,company
2109464590,Da Eun Lee,New York University (NYU),university
2109709010,Seung Ju Kim,The University of Edinburgh,university
4244453,Ho Won Jang,Costco Wholesale,company
1437984708,Philipp L Antkowiak,MetLife,company
46759507,Jory Lietard,Meta Platforms,company
1796253611,Mohammad Zalbagi Darestani,University of British Columbia,university
4428768,M. Somoza,IBM,company
32073567,W. Stark,EPFL,university
145639495,Reinhard Heckel,Humana,company
48560944,R. Grass,Zhejiang University,university
1740614098,S. Ravikumar,"University of California, Berkeley (UCB)",university
145636706,D. Kavitha,University of Michigan-Ann Arbor,university
24463293,M. Javed,Procter & Gamble,company
144456398,Mubariz Rehman,Université PSL,university
1685054,N. Javaid,Comcast,company
51182994,Abdulaziz Aldegheishem,Lowe's,company
2070613,N. Alrajeh,University of Oxford,university
2143806625,Muhammad Tahir,ETH Zurich - Swiss Federal Institute of Technology,university
8336569,Kaikai Chen,Delft University of Technology,university
5499803,Jinbo Zhu,The London School of Economics and Political Science (LSE),university
1402971229,F. Bošković,California Institute of Technology (Caltech),university
3356500,U. Keyser,Marathon Petroleum,company
2117689925,Xiao Lin,The University of Hong Kong,university
153240174,Jinpeng Liu,Meta Platforms,company
1752784087,Jianying Hao,Fudan University,university
2119043585,Kun Wang,ExxonMobil,company
2145793656,Yuanying Zhang,Johns Hopkins University,university
2155493162,Hui Li,EPFL,university
2159065,H. Horimai,"Nanyang Technological University, Singapore (NTU)",university
48391667,X. Tan,Peking University,university
27445282,T. T. Nguyen,Chevron,company
3680574,K. Cai,Intel,company
1741737,Kees A. Schouhamer Immink,Berkshire Hathaway,company
1977220,Han Mao Kiah,Humana,company
144602192,G. Viswanath,Pfizer,company
50628121,P. V. Krishna,California Institute of Technology (Caltech),university
34708074,S. Yim,"University of California, Berkeley (UCB)",university
4194401,Ross M. McBee,"Nanyang Technological University, Singapore (NTU)",university
2046743677,Alan M Song,Comcast,company
2128676469,Yiming Huang,University of Pennsylvania,university
47104434,Ravi U. Sheth,The University of New South Wales (UNSW Sydney),university
2108884106,Harris H. Wang,Walgreens Boots Alliance,company
9841411,Maowen Song,Monash University,university
2119264540,Di Wang,Bank of America,company
46993938,Z. Kudyshev,General Motors,company
145431225,Y. Xuan,Massachusetts Institute of Technology (MIT) ,university
4633411,Zhuoxian Wang,Johns Hopkins University,university
145921529,A. Boltasseva,California Institute of Technology (Caltech),university
2209029,V. Shalaev,Johnson & Johnson,company
2329819,A. Kildishev,Peking University,university
2037991502,Yesem Kurt Peker,The University of Edinburgh,university
2069886261,Xavier Rodriguez,University of Toronto,university
1580668841,James Ericsson,Lowe's,company
2108429847,S. Lee,University of Pennsylvania,university
2110388856,Alfredo J. Perez,Yale University,university
3123680,M. Shulaker,Verizon Communications,company
39375549,G. Hills,Bank of America,company
39754172,R. Park,New York University (NYU),university
2370362,R. Howe,MetLife,company
1794636,K. Saraswat,University of Chicago,university
144175901,H. Wong,University of Pennsylvania,university
145272378,S. Mitra,Target,company
2144355103,Yang Chen,National University of Singapore (NUS),university
144434220,Xiaodong Yang,Wells Fargo,company
2110618928,Jie Gao,Amazon,company
2886004,Yuan-Jyue Chen,Delft University of Technology,university
35479753,Christopher N. Takahashi,JPMorgan Chase,company
23757022,Lee Organick,Fannie Mae,company
1729912945,Callista Bee,Elevance Health,company
29865576,S. Ang,The Australian National University,university
120860510,P. Weiss,University of British Columbia,university
1770271879,Bill J Peck,Lowe's,company
49997612,Georg Seelig,Berkshire Hathaway,company
1717411,L. Ceze,UnitedHealth Group,company
145033446,K. Strauss,California Institute of Technology (Caltech),university
39167624,Q. Cao,IBM,company
2125860937,Weiming Lü,"University of California, Los Angeles (UCLA)",university
2271498931,Renshaw Wang,Elevance Health,company
15063129,Xinwei Guan,McKesson,company
2108758679,Lan Wang,"Nanyang Technological University, Singapore (NTU)",university
145156796,Shishen Yan,UPS,company
145123064,Tom Wu,EPFL,university
2271726631,Xiaolin Wang,Fudan University,university
47170423,Sharon Newman,Procter & Gamble,company
83674573,Ashley P. Stephenson,Walmart,company
8810543,Max Willsey,"University of California, Berkeley (UCB)",university
38697713,Bichlien H. Nguyen,The University of Melbourne,university
35479753,Christopher N. Takahashi,Northwestern University,university
145033446,K. Strauss,Apple,company
1717411,L. Ceze,IBM,company
8336569,Kaikai Chen,University of Chicago,university
50596731,Jinglin Kong,Lowe's,company
5499803,Jinbo Zhu,National University of Singapore (NUS),university
14869064,N. Ermann,Apple,company
48627323,P. Predki,Kyoto University,university
3356500,U. Keyser,The University of Tokyo,university
2955771,Yongjun Ren,Harvard University,university
1491631727,Y. Leng,Wells Fargo,company
8259409,Yaping Cheng,Microsoft,company
2143717442,Jin Wang,MetLife,company
1402952605,Gia Chuong Phan‐Quang,Harvard University,university
50017316,Xuemei Han,University of Chicago,university
12400936,Charlynn Sher Lin Koh,The University of Sydney,university
12149251,Howard Yi Fan Sim,Tsinghua University,university
39119532,C. L. Lay,Meta Platforms,company
13008383,Shi Xuan Leong,Home Depot,company
7856645,Yih Hong Lee,General Electric,company
1398392824,N. Pazos-Pérez,Valero Energy,company
1398090343,R. Álvarez-Puebla,Northwestern University,university
4958580,X. Ling,University of Cambridge,university
73509301,Yeongjae Choi,UnitedHealth Group,company
5430731,Taehoon Ryu,The University of New South Wales (UNSW Sydney),university
31399475,A. C. Lee,Centene,company
2111389723,Hansol Choi,Technical University of Munich,university
2143328859,Hansaem Lee,Harvard University,university
2109101709,Jaejun Park,AT&T,company
51163989,Suk-Heung Song,Seoul National University,university
2109559620,Seojoo Kim,AT&T,company
114449847,Hyeli Kim,Dell Technologies,company
145720154,W. Park,Walgreens Boots Alliance,company
88396204,Sunghoon Kwon,The University of Hong Kong,university
34462159,Somnath Mazumdar,UnitedHealth Group,company
40596015,Daniel Seybold,ExxonMobil,company
1718383,K. Kritikos,UCL,university
1780731,Giannis Verginadis,Delft University of Technology,university
32697055,Randolph Lopez,Peking University,university
2886004,Yuan-Jyue Chen,General Motors,company
150294933,Siena Dumas Ang,Valero Energy,company
1729804,S. Yekhanin,The University of Hong Kong,university
1721446,K. Makarychev,Valero Energy,company
150228028,Miklós Z. Rácz,Imperial College London,university
49997612,Georg Seelig,Elevance Health,company
145033446,K. Strauss,MetLife,company
1717411,L. Ceze,Pfizer,company
151480936,S. Yakout,Microsoft,company
41211459,Chuzhe Tang,Université PSL,university
2115725948,Youyun Wang,FedEx,company
1508399092,Zhiyuan Dong,The University of Hong Kong,university
1508456598,Gansen Hu,Harvard University,university
8491577,Zhaoguo Wang,Procter & Gamble,company
2136369359,Minjie Wang,Elevance Health,company
2118438836,Haibo Chen,Kroger,company
46875778,Yaya Hao,Northwestern University,university
143768623,Qian Li,Harvard University,university
144593304,C. Fan,FedEx,company
1810701173,Fei Wang,University of Chicago,university
73509301,Yeongjae Choi,"Nanyang Technological University, Singapore (NTU)",university
15994978,H. Bae,Berkshire Hathaway,company
31399475,A. C. Lee,McGill University,university
2111389723,Hansol Choi,Citigroup,company
50403503,Daewon Lee,Zhejiang University,university
5430731,Taehoon Ryu,ETH Zurich - Swiss Federal Institute of Technology,university
2058870027,Jinwoo Hyun,Walgreens Boots Alliance,company
2109559620,Seojoo Kim,Centene,company
114449847,Hyeli Kim,MetLife,company
51163989,Suk-Heung Song,EPFL,university
2110007025,Kibeom Kim,Procter & Gamble,company
145720154,W. Park,McKesson,company
88396204,Sunghoon Kwon,AT&T,company
2702121,Kristina Chodorow,Walgreens Boots Alliance,company
2906454,Michael Dirolf,Walmart,company
2143717442,Jin Wang,"University of California, Los Angeles (UCLA)",university
2134802777,Wencheng Chen,University of Michigan-Ann Arbor,university
2152506888,Lei Wang,Kroger,company
2955771,Yongjun Ren,Delft University of Technology,university
145165793,R. Sherratt,FedEx,company
1380082069,Benzheng Lyu,Berkshire Hathaway,company
49146822,Yongsuk Choi,Delft University of Technology,university
94314332,Hongyue Jing,University of Chicago,university
47703819,C. Qian,King's College London,university
2115457464,H. Kang,Peking University,university
153311051,Sungjoo Lee,National University of Singapore (NUS),university
5559947,J. Cho,Walmart,company
84156264,Bijeta Seth,University of Oxford,university
38298800,Surjeet Dalal,Procter & Gamble,company
66519890,Vivek Jaglan,Cigna,company
34956744,Dac-Nhuong Le,Ford Motor,company
150302778,Senthilkumar Mohan,"University of California, Los Angeles (UCLA)",university
144369609,Gautam Srivastava,General Motors,company
35365766,Shengmei Luo,Kyoto University,university
8274453,Guangyan Zhang,UCL,university
1980434,Chengwen Wu,McGill University,university
1740261,S. Khan,New York University (NYU),university
2181606,Keqin Li,Yale University,university
2151482262,Jinbo Yu,Cardinal Health,company
143908713,M. Luo,McKesson,company
3233701,Ziyu Lv,Walmart,company
2028636649,Shenming Huang,Intel,company
145862504,Hsiao-Hsuan Hsu,Valero Energy,company
15902590,Chi‐Ching Kuo,AmerisourceBergen,company
6350222,Su‐Ting Han,"University of California, Los Angeles (UCLA)",university
49455213,Ye Zhou,Phillips 66,company
2143717442,Jin Wang,Pfizer,company
2134802777,Wencheng Chen,Columbia University,university
2955771,Yongjun Ren,Kyoto University,university
50525349,O. Alfarraj,Apple,company
2152506888,Lei Wang,Institut Polytechnique de Paris,university
1411256149,Mahdi Ghafoorian,University of Pennsylvania,university
1410127739,Dariush Abbasinezhad-Mood,Chevron,company
11531589,Hassan Shakeri,The London School of Economics and Political Science (LSE),university
2109763489,Junjie Wang,Walmart,company
102838950,Fangsheng Qian,The University of Melbourne,university
2028636649,Shenming Huang,Columbia University,university
3233701,Ziyu Lv,The University of Manchester,university
2152540073,Yan Wang,California Institute of Technology (Caltech),university
48992350,Xuechao Xing,Bank of America,company
2125045949,Meng Chen,The University of Hong Kong,university
6350222,Su‐Ting Han,ExxonMobil,company
49455213,Ye Zhou,Harvard University,university
146980396,Ian Kosen,Fannie Mae,company
2139704735,Can Huang,The Australian National University,university
2117099308,Zhi Chen,Delft University of Technology,university
2869098,Xuechen Zhang,EPFL,university
17923143,L. Min,State Farm Insurance,company
2497741,D. Zhou,Amazon,company
143613160,Lin Zhu,AT&T,company
2108112086,Yilu Liu,Fannie Mae,company
36877027,Morteza Alizadeh,University of Michigan-Ann Arbor,university
145667775,K. Andersson,JPMorgan Chase,company
2509535,O. Schelén,Johns Hopkins University,university
14833620,Zirije Hasani,Massachusetts Institute of Technology (MIT) ,university
2285582737,Blendina Destani,Ford Motor,company
20802526,Samedin Krrabaj,Intel,company
40992700,Jakup Fondaj,University of Michigan-Ann Arbor,university
2005254164,Silambarasan Elkana Ebinazer,McKesson,company
48480677,N. Savarimuthu,Valero Energy,company
1801761,S. M. Bhanu,McKesson,company
2955771,Yongjun Ren,FedEx,company
1491631727,Y. Leng,Technical University of Munich,university
108621123,Fujian Zhu,University of Pennsylvania,university
2143717442,Jin Wang,The University of Manchester,university
79987966,Hye-jin Kim,Procter & Gamble,company
2108734743,Yixin Wang,ExxonMobil,company
1398730731,Md. Noor-A.-Rahim,University of Cambridge,university
143884284,E. Gunawan,Harvard University,university
1737045,Y. Guan,The University of Hong Kong,university
10310238,C. Poh,Northwestern University,university
2152509133,Dong Liu,Walgreens Boots Alliance,company
114701897,Lifang Yuan,Elevance Health,company
7419561,Yahong Jin,State Farm Insurance,company
46477303,Haoyi Wu,Home Depot,company
48518596,Yang Lv,Valero Energy,company
95599287,Guangting Xiong,University of Oxford,university
3369591,G. Ju,Fudan University,university
39685191,Li Chen,Archer Daniels Midland,company
2154932163,Shihe Yang,Phillips 66,company
3252861,Yihua Hu,McGill University,university
66770881,C. Döpke,Marathon Petroleum,company
50353334,T. Grothe,Valero Energy,company
65827603,P. Steblinski,Yale University,university
66552339,Michaela Klöcker,The University of New South Wales (UNSW Sydney),university
51312398,Lilia Sabantina,The University of Hong Kong,university
66760366,D. Kosmalska,AT&T,company
49746834,T. Błachowicz,Princeton University,university
32559865,A. Ehrmann,CVS Health,company
5370388,Leon Anavy,Tsinghua University,university
89596385,Inbal Vaknin,Fudan University,university
4722422,Orna Atar,Technical University of Munich,university
7690785,Roee Amit,The University of Sydney,university
81546514,Z. Yakhini,EPFL,university
48775545,Amritpal Singh,ExxonMobil,company
144529280,S. Garg,The University of Sydney,university
46555602,K. Kaur,MetLife,company
2818166,Shalini Batra,Massachusetts Institute of Technology (MIT) ,university
144996075,Neeraj Kumar,AT&T,company
2840539,Kim-Kwang Raymond Choo,Microsoft,company
145843577,Zheng Yan,Intel,company
2108025636,Lifang Zhang,PepsiCo Beverages,company
2234493,Wenxiu Ding,Valero Energy,company
50320297,Q. Zheng,The Australian National University,university
13132066,Zhi Ping,Columbia University,university
146515004,Dongzhao Ma,Meta Platforms,company
11350357,Xiaoluo Huang,Yale University,university
48847662,Shihong Chen,Humana,company
41151728,Longying Liu,Marathon Petroleum,company
2065456475,Fei Guo,Technical University of Munich,university
32009982,S. Zhu,Kroger,company
145295899,Yue Shen,PepsiCo Beverages,company
2288759936,S. M. I. M. Thangavel,"University of California, Berkeley (UCB)",university
48919600,P. Varalakshmi,Johnson & Johnson,company
52129431,Douglas M. Carmean,National University of Singapore (NUS),university
1717411,L. Ceze,ETH Zurich - Swiss Federal Institute of Technology,university
49997612,Georg Seelig,University of Toronto,university
145966834,Kendall Stewart,Costco Wholesale,company
145033446,K. Strauss,University of Cambridge,university
8810543,Max Willsey,Marathon Petroleum,company
1843181,Jun-Song Fu,McKesson,company
2144443688,Yun Liu,The London School of Economics and Political Science (LSE),university
144861189,H. Chao,University of British Columbia,university
1712275,B. Bhargava,Delft University of Technology,university
1831104,Zhenjiang Zhang,AT&T,company
12137432,Yixi Zhuang,Microsoft,company
2108571696,Le Wang,The University of Hong Kong,university
1897176378,Ying Lv,ETH Zurich - Swiss Federal Institute of Technology,university
2267328641,Tianliang Zhou,The University of Manchester,university
145291177,R. Xie,National University of Singapore (NUS),university
2110549489,Edward M. Smith,University of British Columbia,university
2067463861,T. Crawford,University of Oxford,university
1798929,K. Andriole,Home Depot,company
40631192,Enis Karaarslan,Archer Daniels Midland,company
1573532302,E. Konacakli,"Nanyang Technological University, Singapore (NTU)",university
9636579,Shubham Chandak,The University of Sydney,university
145847769,Kedar Tatwawadi,California Institute of Technology (Caltech),university
8991715,Billy T. Lau,ExxonMobil,company
51432431,Jay Mardia,Northwestern University,university
15802324,M. Kubit,The Australian National University,university
34640741,Joachim Neu,Walgreens Boots Alliance,company
48921000,P. Griffin,Cornell University,university
1759738,Mary Wootters,Imperial College London,university
4820756,T. Weissman,Citigroup,company
2291897,Hanlee P. Ji,University of British Columbia,university
1720869,Hongming Cai,Humana,company
2219053320,Boyi Xu,The Chinese University of Hong Kong (CUHK),university
30000987,Lihong Jiang,Technical University of Munich,university
1747034,A. Vasilakos,Centene,company
48439542,S. Monga,UnitedHealth Group,company
2229703159,Sheshadri K. Ramachandra,The University of Edinburgh,university
1761220,Yogesh L. Simmhan,The University of Queensland,university
143826696,H. Tian,Berkshire Hathaway,company
23180258,Fulin Nan,King's College London,university
1917542,Chinchen Chang,The University of Queensland,university
1731776,Yongfeng Huang,Zhejiang University,university
2115403807,Jing Lu,FedEx,company
2797933,Yongqian Du,Peking University,university
2108734743,Yixin Wang,The Chinese University of Hong Kong (CUHK),university
1398730731,Md. Noor-A.-Rahim,Costco Wholesale,company
153389954,Jingyun Zhang,Harvard University,university
143884284,E. Gunawan,Meta Platforms,company
1737045,Y. Guan,Berkshire Hathaway,company
